Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Region,IncomeGroup,SpecialNotes,TableName,Unnamed: 5,1960_3yr_CAGR,1961_3yr_CAGR,1962_3yr_CAGR,1963_3yr_CAGR,1964_3yr_CAGR,1965_3yr_CAGR,1966_3yr_CAGR,1967_3yr_CAGR,1968_3yr_CAGR,1969_3yr_CAGR,1970_3yr_CAGR,1971_3yr_CAGR,1972_3yr_CAGR,1973_3yr_CAGR,1974_3yr_CAGR,1975_3yr_CAGR,1976_3yr_CAGR,1977_3yr_CAGR,1978_3yr_CAGR,1979_3yr_CAGR,1980_3yr_CAGR,1981_3yr_CAGR,1982_3yr_CAGR,1983_3yr_CAGR,1984_3yr_CAGR,1985_3yr_CAGR,1986_3yr_CAGR,1987_3yr_CAGR,1988_3yr_CAGR,1989_3yr_CAGR,1990_3yr_CAGR,1991_3yr_CAGR,1992_3yr_CAGR,1993_3yr_CAGR,1994_3yr_CAGR,1995_3yr_CAGR,1996_3yr_CAGR,1997_3yr_CAGR,1998_3yr_CAGR,1999_3yr_CAGR,2000_3yr_CAGR,2001_3yr_CAGR,2002_3yr_CAGR,2003_3yr_CAGR,2004_3yr_CAGR,2005_3yr_CAGR,2006_3yr_CAGR,2007_3yr_CAGR,2008_3yr_CAGR,2009_3yr_CAGR,2010_3yr_CAGR,2011_3yr_CAGR,2012_3yr_CAGR,2013_3yr_CAGR,2014_3yr_CAGR,2015_3yr_CAGR,2016_3yr_CAGR,2017_3yr_CAGR,2018_3yr_CAGR,2019_3yr_CAGR,2020_3yr_CAGR,2021_3yr_CAGR,2022_3yr_CAGR
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,68335857322.0,71544948484.0,77784478751.0,78360336749.0,89861395781.0,97441124533.0,107722000000.0,109609000000.0,117918000000.0,132106000000.0,143666000000.0,159027000000.0,180889000000.0,242017000000.0,317969000000.0,342940000000.0,373360000000.0,405252000000.0,460750000000.0,540937000000.0,653102000000.0,747512000000.0,689458000000.0,595810000000.0,601909000000.0,596747000000.0,596406000000.0,640031000000.0,710580000000.0,798246000000.0,963658000000.0,1030800000000.0,1119420000000.0,1319250000000.0,1567650000000.0,1678400000000.0,1832600000000.0,1999610000000.0,2008550000000.0,1779890000000.0,1968830000000.0,1914120000000.0,1720600000000.0,1759680000000.0,2008590000000.0,2432620000000.0,2839420000000.0,3356040000000.0,3883190000000.0,3605390000000.0,4513750000000.0,5275940000000.0,5248290000000.0,5386390000000.0,5411100000000.0,4599490000000.0,4470020000000.0,4985620000000.0,4841460000000.0,4773980000000.0,3997650000000.0,4585100000000.0,,,,,Latin America & Caribbean (excluding high income),,,,,0.04411443381353819,0.030795323213011594,0.04928485571983332,0.07534709089065594,0.062291604907316556,0.04000312132277695,0.030604178227350953,0.06420536115578201,0.06804929709626828,0.06377417072241198,0.07982336209173924,0.15024848256754475,0.20686179994644283,0.12320084998535719,0.05498836239643712,0.05722885484729989,0.07261990485490144,0.10105033593405088,0.12332447984789052,0.11384260777802413,0.01822150969950198,-0.07282181165484392,-0.04425726092104909,0.0005239417700255711,-0.0030568608872748593,0.023615660788553372,0.06012479421566708,0.07641212332048575,0.10688707727257118,0.08896156852682302,0.05121135543468425,0.0857193157666305,0.11879885944352275,0.08356787956322043,0.0534312360979734,0.06010758786758652,0.031030837689579593,-0.03805711287116986,-0.006635755827049006,0.024531540147641584,-0.04392807189798653,-0.027652476753531885,0.05294040775223241,0.11398717680927795,0.12230986486256534,0.11322842022965829,0.10999153770833914,0.02417705146538096,0.05143626853140826,0.13531366720552063,0.05154236479650387,0.006930082379854374,0.010235390264605737,-0.051281663408140554,-0.06170089495490738,0.02723505522097258,0.026964963604418024,-0.014355112007958915,-0.061841667787718047,-0.01336601179436292
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,1757142806.0,2366666616.0,1776842041.0,1087273104.0,598961269.3,714046821.1,865559856.2,1028087972.0,1127806945.0,1327748655.0,1543606345.0,1763536305.0,1873671550.0,1747011857.0,1280177839.0,1454430642.0,1731198022.0,1768619058.0,1758176653.0,2023324407.0,2366398120.0,2735558726.0,3455031448.0,4223152219.0,5446434032.0,5836138127.0,7131773633.0,8750107402.0,10192848926.0,11983252611.0,13279248479.0,14426381187.0,15912495369.0,17071162084.0,18141651381.0,18740559554.0,18981800705.0,18827148510.0,,East Asia & Pacific,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1960-2020. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037231036546652163,-0.2283852514726442,-0.3040415593180009,-0.13078072482285052,0.13057520142692325,0.12919218222830997,0.09222610643492013,0.08900163213214363,0.11028361341816528,0.09923237653246564,0.06672458007515014,-0.003133161104390658,-0.11923723236886041,-0.0592684250247163,0.10583962423118654,0.06736697565377137,0.005167844921535325,0.04586847687689133,0.10410006208882816,0.10575821368903737,0.13445706570429805,0.15574910101032557,0.16382249623796796,0.11385743696295014,0.0940279919545004,0.14453551633247042,0.1264173878418131,0.1105048089913423,0.09217601958294974,0.06380222976437055,0.062155896185529746,0.05771475031249951,0.044670927950163586,0.03158849361217775,0.015204492054095242,0.0015377687161148845
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313540068.0,2717998688.0,2838485354.0,4690415093.0,5843579161.0,7941744492.0,9599127050.0,11718795528.0,13690217333.0,15751867489.0,17247179006.0,17391056369.0,17260364842.0,17649751244.0,19152238806.0,20082918740.0,21159827992.0,21497336499.0,22022709852.0,24827355015.0,29118916106.0,35399582929.0,38443907042.0,39927125961.0,44016799516.0,46880103081.0,48095213746.0,49929337837.0,51147308774.0,53027680686.0,54901519156.0,51953744530.0,31712128254.0,23131940281.0,,Middle East & North Africa,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1984-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05027440200312183,0.19946435202870205,0.27212784265490786,0.19188643562542196,0.17991558089085524,0.13847200394907366,0.1256227643582637,0.10361185665309636,0.08003022470052978,0.03354955506801893,0.00025477552276198523,0.004934004697274341,0.035276904410511234,0.043989379790419614,0.0337865120898484,0.02294576298217721,0.013412386095247752,0.049176609871823374,0.09757654091462231,0.12552694637774642,0.09702730615704303,0.040934257460028656,0.046157278744155095,0.05497014454103377,0.02997764611328657,0.021227300223415346,0.020720826405826953,0.020271155374430583,0.02389131260100008,-0.006796882610365262,-0.167187933179754,-0.23640149523542286
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874000000.0,906000000.0,927000000.0,748000000.0,897000000.0,949000000.0,1119000000.0,1373000000.0,1726000000.0,1768000000.0,1998000000.0,2398000000.0,2791614000.0,3177198100.0,3225652000.0,3227075700.0,3398419600.0,3390703400.0,3422754800.0,3319596500.0,3039982500.0,3509000000.0,,Sub-Saharan Africa,Low income,National accounts data are provided in the US dollar.,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019818220927188657,-0.06188128488023714,-0.01090599485034427,0.08256721738115136,0.07649631578778382,0.1310143320308541,0.15541207408411895,0.08793740267936934,0.049989358323817124,0.10693547529720471,0.11794377300827774,0.09832711433185204,0.04935084038255444,0.0052057240564522544,0.017543917831091882,0.01662366783736391,0.002381238616958603,-0.007039821244028688,-0.03876015414355616,0.01866806200152893
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28901836158.0,31995012469.0,33881392045.0,30657030223.0,28607921929.0,25544128199.0,27884615385.0,30698633109.0,27249786142.0,35976714101.0,38270206950.0,34110064452.0,20481889764.0,26265625000.0,33122307692.0,47334148578.0,60092950670.0,68035403136.0,86708074534.0,60810211408.0,75380170508.0,48167374612.0,92538004280.0,75350633011.0,57372445772.0,48717854040.0,49910960875.0,67158415842.0,76684175824.0,69252306372.0,50357312595.0,42817472975.0,,Middle East & North Africa,Upper middle income,,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05441587733702091,-0.014138441122891865,-0.05483342339843755,-0.05900568199144696,-0.00849985460697289,0.06318616788015463,-0.007647092323217697,0.054307960127117916,0.11986559987130807,-0.017603028378512575,-0.18809900952594438,-0.08342417200970464,0.17377139359331473,0.21692069483127918,0.21964745520996476,0.12854824815147126,0.13000059205987213,-0.03673188814787942,-0.04559539880074315,-0.07475058164542125,0.0707489845243936,0.16085500063094127,-0.1473036348430803,-0.13529676927262813,-0.045379281955688855,0.1129374702991488,0.153904696916348,0.010286615653796405,-0.130801575806468,-0.14808631081302526
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,170370370.4,194444444.4,183333333.3,197037037.0,251481481.5,284444444.4,340000000.0,375555555.6,429629629.6,486666666.7,579629629.6,613703703.7,674074074.1,684814814.8,713703703.7,762962963.0,788888888.9,805925925.9,877407407.4,921851851.9,932592592.6,892592592.6,900000000.0,987407407.4,1066666667.0,1135555556.0,1268319185.0,1336088815.0,1437731111.0,1401507889.0,1486758037.0,1576988407.0,1605146778.0,1664816741.0,1749289303.0,1807227215.0,1865459670.0,1996710563.0,2057067919.0,2094201725.0,1516015719.0,1691275157.0,,Latin America & Caribbean,Upper middle income,,St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,0.02474495534677712,0.004424836402749044,0.11110437715817723,0.13018584214746753,0.10575175065768527,0.09704786951655509,0.08111469205466126,0.09023253129001207,0.1049741484526403,0.0803779562829483,0.05160428898227121,0.037221397621397534,0.019225096679586162,0.03667693590213794,0.03394942555666014,0.018428529629194612,0.03608444224852625,0.045816128507909726,0.02054044684222278,-0.01069383531215451,-0.011787865015991827,0.03422341844800614,0.058267368089035765,0.047700943964732234,0.05941620742170528,0.05570435699796872,0.04267678199601477,0.016061680491945785,0.0112399258201612,0.0401061189080163,0.02586800582146087,0.01823020969446776,0.029079585750353187,0.027737274125096967,0.021663962501900613,0.03379426636133953,0.03312829403592121,0.016017369372889556,-0.09672839575879699,-0.06875221622347594
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,84505799171.0,89564494859.0,98133121166.0,100056000000.0,110927000000.0,119246000000.0,131288000000.0,133958000000.0,143783000000.0,160654000000.0,175225000000.0,195451000000.0,219829000000.0,292395000000.0,379050000000.0,397543000000.0,436006000000.0,478838000000.0,542932000000.0,644201000000.0,782817000000.0,894411000000.0,829143000000.0,726335000000.0,726499000000.0,722728000000.0,722904000000.0,761767000000.0,851043000000.0,928603000000.0,1107820000000.0,1189450000000.0,1298730000000.0,1507040000000.0,1769160000000.0,1921630000000.0,2079830000000.0,2280280000000.0,2300580000000.0,2076050000000.0,2292620000000.0,2243460000000.0,2014360000000.0,2055540000000.0,2368130000000.0,2863010000000.0,3351390000000.0,3948630000000.0,4590250000000.0,4313270000000.0,5347630000000.0,6086410000000.0,6152230000000.0,6303810000000.0,6428180000000.0,5372090000000.0,5249600000000.0,5831860000000.0,5702980000000.0,5618710000000.0,4742370000000.0,5454430000000.0,,,,,Latin America & Caribbean,,,,,0.05109757208816612,0.037613830771911605,0.0416949335742256,0.060230339211870154,0.05778138892202889,0.03954097332647066,0.030767783118589964,0.0624478681816083,0.06814327192068426,0.06753498829923843,0.07852356493039525,0.1436962093373657,0.19914169938778947,0.10782558184471602,0.0477684610813518,0.06398335154888302,0.07584818422321327,0.103936930292712,0.12972204369648344,0.11559162617068819,0.019349380663831406,-0.06703228925390403,-0.043095653146223434,-0.001658090435197268,-0.0016521913889852025,0.017690588307746502,0.055902031319770895,0.06824116381954548,0.09187410372797222,0.08602219937212308,0.05442709468066176,0.08208039753814145,0.10853500829625973,0.08438041092188797,0.055407660813336035,0.058699730783356996,0.03419674658905647,-0.0307929967074988,-0.0011546650863832886,0.02618778440037972,-0.042214324774654144,-0.028739186022116003,0.05541391769161419,0.11677489935323138,0.12272435370078627,0.1131179647656575,0.11054746030855545,0.029880261601668012,0.05222432445871439,0.12163491516500802,0.04782897613613124,0.011767294749735147,0.014733088331409627,-0.051916208982073386,-0.06528460734794572,0.027751067656781814,0.027997073945554174,-0.012334593763062673,-0.05963195661404752,-0.009842567615935938
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,113437000000.0,113023000000.0,111732000000.0,106477000000.0,106366000000.0,111450000000.0,119887000000.0,131848000000.0,145171000000.0,156827000000.0,181987000000.0,195173000000.0,147182000000.0,147456000000.0,136424000000.0,156247000000.0,172274000000.0,181206000000.0,184338000000.0,189241000000.0,217125000000.0,212161000000.0,230153000000.0,258272000000.0,298623000000.0,353061000000.0,409415000000.0,491426000000.0,599707000000.0,603545000000.0,685626000000.0,796496000000.0,836833000000.0,912226000000.0,980970000000.0,949198000000.0,996515000000.0,1114130000000.0,1098540000000.0,1153040000000.0,1176580000000.0,1280910000000.0,,,,,Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,,,,-0.0050354361516617985,-0.019690995346215878,-0.01627188228312393,0.015332034733788413,0.040694090407038086,0.05762366010011388,0.06586595829752895,0.059536110797971054,0.07825173540580588,0.07563840732560867,-0.0683099772634862,-0.08921842352732279,-0.024983362862833425,0.01949025673323046,0.080877109382828,0.05063926816889408,0.022818036599867808,0.014567361164030457,0.056083652494446135,0.038843451470438994,0.01961356078198806,0.06775248448396032,0.09069219325087641,0.10983259037180093,0.1109132977238978,0.11652759475357,0.1356864808299394,0.07090392120771383,0.04564128004287937,0.0968771285081318,0.0686869509967929,0.04625998495606454,0.054400595834626975,0.013331296832297834,0.005254528252720103,0.05485561272115369,0.033024634525745666,0.011508418624875283,0.02314031025026675,0.03567799167939589
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,15504327157.0,15646054476.0,17071140199.0,21085041390.0,17480287692.0,20490231577.0,22316638592.0,21852530087.0,23046070484.0,26027772548.0,27044577293.0,29331423109.0,32451632512.0,39319824655.0,47411864337.0,53640352486.0,55824921227.0,64069274170.0,70432731273.0,78152328991.0,83839914829.0,82447175412.0,83613207144.0,78161487695.0,74443059483.0,72331305068.0,82243803086.0,90900848225.0,101754000000.0,110577000000.0,131588000000.0,144557000000.0,92686132165.0,94146232460.0,82613167935.0,93820243241.0,96098820591.0,100978000000.0,98684040010.0,97973194738.0,117451000000.0,110639000000.0,119228000000.0,132424000000.0,154259000000.0,182611000000.0,213985000000.0,262440000000.0,308850000000.0,319704000000.0,357153000000.0,397459000000.0,405292000000.0,439350000000.0,469063000000.0,467057000000.0,489979000000.0,549268000000.0,495876000000.0,504130000000.0,508740000000.0,562978000000.0,,,,"Low income group aggregate. Low-income economies are those in which 2021 GNI per capita was $1,085 or less.",Low income,,,,,0.032610495844135556,0.10456142793370704,0.00792607915975685,-0.009493181220594171,0.08482595682583716,0.02168798634599578,0.010778592136869714,0.0600143843634251,0.054778099750022236,0.04063567582450189,0.06263826487270552,0.10262071139901896,0.13470637437808786,0.10907270427577309,0.055958933294264046,0.0610097959996867,0.0805597930746842,0.06847420093616452,0.05980370347610342,0.017992595050551508,-0.0009021651015582721,-0.01763621188549447,-0.037982193837034384,-0.025509010014470923,0.03377571016611536,0.07914684382715187,0.07353473765924945,0.06749444188070042,0.08948586111504842,0.0934311478166554,-0.11025376756426675,-0.13319526943607718,-0.03762387794241051,-0.0011555293325035132,0.051694478457184,0.02481011516735787,0.00888799512549876,-0.010019055863705884,0.059749611509965606,0.04135863834989473,0.0050180152931200706,0.06174319644493198,0.08965935296675887,0.11306384888051668,0.11526380171515815,0.12849861771624593,0.13011183969885476,0.06800351074483468,0.04962838213897225,0.07526313187837985,0.043048676388449,0.03396561992082314,0.04991558349887293,0.020594174095089013,0.014648061661049372,0.055532162234881666,0.003995749279716687,-0.028179443083087508,0.008573606323143412,0.03748770926406353
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,90098330.67,104888628.2,124941925.0,165930611.7,193983720.5,246387479.2,272493879.0,303496276.3,436918176.7,503180670.0,534701915.6,511658690.6,522090331.5,524034109.9,502617355.4,529078995.6,779365167.6,1052843348.0,1161757671.0,1120000917.0,1421466240.0,1484152022.0,1631197909.0,1673104494.0,1948118228.0,2428461395.0,2504033252.0,2298410391.0,2479721341.0,2664026095.0,2483953103.0,2491822707.0,2688630823.0,3070691320.0,3454362686.0,3659251526.0,4000239273.0,4601299567.0,5081432924.0,4504549214.0,5082366478.0,5739977477.0,5456009385.0,6391735894.0,6657170923.0,6268391521.0,6237264055.0,6474256119.0,6692504346.0,6427248943.0,6113951012.0,,,Europe & Central Asia,High income,,Liechtenstein,,,,,,,,,,,,,,,0.11514279518376269,0.16519703162879362,0.1579390420909521,0.1408556740097735,0.11994618714114336,0.07195917110350747,0.17043631232256118,0.1835597680033707,0.06963895026793909,0.005585035927617943,-0.0079247002632028,0.007998147182165294,-0.012590555980371843,0.003198762936578614,0.15744715126870745,0.257808173037964,0.14232983309035485,0.020825570842399888,0.06956455044923882,0.09838182153075437,0.04694379871148602,0.040754328707378384,0.06096946417896487,0.1322336189372082,0.08728048686129108,-0.018179435759429707,-0.003246897835606277,0.05043769826757938,0.0005685258494696477,-0.022028448849216398,0.026744993057689737,0.07211080780361678,0.0871235909990884,0.06019406105050851,0.050121004151772786,0.07935112556731605,0.08301235054169953,-0.007058621938080378,6.123580030603648e-05,0.08414228608455998,0.023928686196797555,0.036500568092959096,0.06857464800787061,-0.006474318494852693,-0.021483527799592506,0.010829529364798196,0.02376004772281637,-0.002426091044289369,-0.02968868104070066,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1409873950.0,1444327731.0,1434156379.0,1240672269.0,1309747899.0,1698319328.0,1751470588.0,1859465021.0,1801344538.0,1965546218.0,2296470588.0,2369308600.0,2553936348.0,2875625000.0,3574586466.0,3791298146.0,3591319857.0,4104509583.0,2733183857.0,3364611432.0,4024621900.0,4415844156.0,4768765017.0,5167913302.0,6043474843.0,5978460972.0,6405210564.0,6682167120.0,6978371581.0,6987267684.0,8032551173.0,9000362582.0,9703011636.0,10338679636.0,11717604209.0,13029697561.0,13897738375.0,15091913884.0,15794972847.0,15656327860.0,16330814180.0,15749753805.0,16536535647.0,18881765437.0,20662525941.0,24405791045.0,28279814925.0,32350248411.0,40713812310.0,42066217872.0,58636150710.0,67753288946.0,70447191496.0,77000596661.0,82528526230.0,85140963537.0,88012262257.0,94376246467.0,94493847352.0,89014990792.0,85349112171.0,88927263725.0,,South Asia,Lower middle income,"Sri Lanka's lending category changed from IBRD to IDA in December 2022 (see more details <a href=""https://www.worldbank.org/en/news/press-release/2022/12/05/world-bank-approves-sri-lanka-s-eligibility-to-access-concessional-financing-to-help-stabilize-the-economy""> here </a>).",Sri Lanka,,,,,0.005708392434798926,-0.04940153544395476,-0.029794496506560963,0.11033515972262053,0.10172121592658567,0.03067771739916192,0.009403127729959548,0.018665854819121197,0.08431308876566823,0.06425603971349414,0.03605559529850155,0.0666866831698909,0.11859252426002875,0.0965250628504799,0.0015579748886260791,0.026812416938760242,-0.08699829887208421,-0.06411055909952568,0.1376763926801814,0.0948625659625939,0.058181778677870666,0.053821756431568835,0.08216528642557974,0.04976331796181066,0.019566516048286742,0.037789593666923915,0.028979904306287274,0.014993706674153895,0.04801251785129712,0.08805506418633802,0.0650034559460777,0.047293378063315794,0.0649047334371935,0.08016413299148817,0.05852658317128645,0.05019511639189078,0.04357800540828394,0.012313891038730596,0.011182747482227473,0.00198515526830656,0.004181535311420959,0.0623222463986588,0.07707586276505163,0.08930650425463282,0.11027625122785523,0.09848697157333741,0.1291589185132873,0.09148712107886725,0.12929627097247054,0.1721925901565653,0.06308031678470027,0.04356915995947319,0.05417683505370707,0.034065757080118164,0.021675623446501868,0.034923018701142006,0.023968937957336012,-0.019306078331699728,-0.03335911817667958,-0.00032861843931319967
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,91051702922.0,96427143528.0,97978920751.0,109078000000.0,122477000000.0,132043000000.0,121145000000.0,129449000000.0,139451000000.0,154870000000.0,171623000000.0,181069000000.0,197102000000.0,242587000000.0,323545000000.0,360233000000.0,401049000000.0,461844000000.0,509277000000.0,585455000000.0,710911000000.0,855544000000.0,880945000000.0,871357000000.0,860785000000.0,917245000000.0,975995000000.0,955330000000.0,972635000000.0,972114000000.0,1047870000000.0,989260000000.0,1039040000000.0,1046850000000.0,1128030000000.0,1280790000000.0,1432370000000.0,1465410000000.0,1338630000000.0,1445510000000.0,1520350000000.0,1552590000000.0,1661290000000.0,1907220000000.0,2209430000000.0,2564030000000.0,3037470000000.0,3728930000000.0,4219890000000.0,4296000000000.0,5254420000000.0,6042960000000.0,6339640000000.0,6446890000000.0,6722600000000.0,6546020000000.0,6899230000000.0,7412210000000.0,7599760000000.0,7908590000000.0,7617240000000.0,8742530000000.0,,,,"Lower middle income group aggregate. Lower-middle-income economies are those in which 2021 GNI per capita was between $1,086 and $4,255.",Lower middle income,,,,,0.024742762147703212,0.04194778279797129,0.07722716381902539,0.06575997350662988,-0.0036383922836851212,-0.00659172726500501,0.048025973996098204,0.06158848596410493,0.07164584744519842,0.053478317780339735,0.047221413257588774,0.10240491340814084,0.17963564518186037,0.14087655913056518,0.07420601949910832,0.08635208862270716,0.0828929884385039,0.08226281714607753,0.11760170859946562,0.13479202970947002,0.07409951447273477,0.006123419502781502,-0.007687112300507004,0.017254788498414664,0.042759849709826936,0.013653103324717808,-0.0011488662506341507,0.005822301091675142,0.025146274613487396,0.005845051824112657,-0.0028167995115361277,0.019040245359687846,0.02777045179367832,0.06954195063388413,0.08287465452719456,0.04590861665192003,-0.022308635898914075,-0.004547251908825212,0.04334436523308205,0.0241067486330675,0.029992251262085157,0.07097993887795062,0.09971023044557703,0.10367389399848559,0.11192949434761057,0.1329751285195997,0.1158257455204601,0.04831873487678884,0.0758239738368045,0.12045688329694948,0.06458400701424871,0.021802231651482318,0.019743372434957385,0.0050994204749681415,0.008682417661111996,0.04229373919750978,0.03276081459768876,0.021842077336220456,0.0007661038130259978,0.03398131326806242
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,340495000000.0,327558000000.0,336184000000.0,363535000000.0,407184000000.0,450262000000.0,466938000000.0,478481000000.0,505160000000.0,564874000000.0,619485000000.0,666943000000.0,746247000000.0,950297000000.0,1206950000000.0,1336110000000.0,1434390000000.0,1611880000000.0,1748560000000.0,2074310000000.0,2442520000000.0,2742900000000.0,2703790000000.0,2612770000000.0,2641390000000.0,2746160000000.0,2850410000000.0,2944560000000.0,3129900000000.0,3254190000000.0,3750910000000.0,3629520000000.0,3748480000000.0,4001230000000.0,4389190000000.0,4950530000000.0,5427590000000.0,5745720000000.0,5561950000000.0,5447030000000.0,5953470000000.0,6006920000000.0,6158590000000.0,6937800000000.0,8234090000000.0,9802490000000.0,11631600000000.0,14362800000000.0,17183000000000.0,16807900000000.0,20457000000000.0,24141800000000.0,25689200000000.0,27200500000000.0,28139700000000.0,26680400000000.0,26925500000000.0,29590900000000.0,31369900000000.0,32079800000000.0,30948400000000.0,36370600000000.0,,,,"Low and middle-income group aggregate. Low and middle-income economies are those in which 2021 GNI per capita was less than $13,205.",Low & middle income,,,,,-0.00423826379250003,0.035347183300416196,0.06595258728622366,0.07392269943216956,0.046701479746297236,0.020468962754136788,0.026573175567315754,0.056887990034968805,0.0703700455418601,0.05692874893989863,0.06402198393502956,0.12527036073870712,0.17382195151506497,0.12028267244437263,0.05923581459010241,0.0645437080316058,0.06824556096947676,0.08771132783181623,0.11785600229332549,0.09760338523269785,0.0344550156075234,-0.01607105792364738,-0.007752856596571545,0.016736041327998885,0.025710814641180857,0.023524376509886924,0.031670572966987054,0.03388959824843152,0.06218963830080271,0.03705573112876137,-0.000215994246872242,0.033034377197252995,0.05400594632488964,0.07354287383196656,0.07334882249516617,0.05090692496148019,0.008184498488684078,-0.017637513552594908,0.02293419448257028,0.033151538979927286,0.011355190378221858,0.04919603975508813,0.10165287551296376,0.12211717745859185,0.12203899295482934,0.1357974824133823,0.13890240602965154,0.05379980571893239,0.05985792530961187,0.12828478251850894,0.07887106327704685,0.04056467845119638,0.0308361202582772,-0.006414717968025618,-0.014594978079918386,0.03511502526494081,0.05224398657002549,0.02728550257558715,-0.0044990265647369965,0.04273256714749185
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,34579308.41,35699286.01,41859162.82,47039059.22,51938961.22,54878902.42,56698866.02,59260814.78,61444771.1,65966680.67,68738625.23,76482102.91,80915831.92,121181556.2,150846210.4,149560513.9,147654093.8,193307267.7,266559337.6,290142517.8,431561376.5,434188034.2,348746822.6,386699308.9,333158476.2,268626912.5,318862888.4,402774852.7,470389179.7,495404888.1,596415104.5,704329192.8,831033941.1,835592802.3,878250450.6,1001889857.0,946123275.9,997996028.6,928458206.0,912771290.6,887295267.9,825706961.2,775780697.7,1157832935.0,1511236656.0,1682350935.0,1800105590.0,1682016947.0,1766825413.0,1740830511.0,2234731974.0,2579421686.0,2477702253.0,2367113170.0,2441053176.0,2359759799.0,2114428033.0,2306741845.0,2553495916.0,2453980835.0,2231214507.0,2496134680.0,,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY.,Lesotho,,,,,0.06575671671933203,0.09630913362570781,0.0745688338948789,0.052726599588082346,0.029659674794429547,0.02593709700093494,0.027157052878218124,0.03637995477046041,0.038098675925085645,0.050537911283971226,0.05587106140625453,0.16580407293393518,0.23074184522297903,0.07265519669917708,-0.007104148536776322,0.08929057143787511,0.21763223249843144,0.14495318892671905,0.17422022472964294,0.14381422070460226,-0.06855782919566245,-0.03787422708467658,-0.01512706585276613,-0.11435697182698434,-0.014512690087167601,0.14455748277518543,0.13837263969751112,0.07143537211365114,0.08234015254333293,0.12444564637224897,0.11692336479330145,0.058618957661434656,0.01859109071919396,0.06236828336928868,0.025124111564775564,-0.001297176439793546,-0.006262808333948433,-0.02931633872226269,-0.015002181208635279,-0.03286301584375739,-0.04378195573820831,0.11928319780616614,0.2489100771094972,0.132635661886072,0.06003897578220285,-6.61792370619807e-05,-0.0062010072432081564,0.011522096338352661,0.08146035121559136,0.1400448900368716,0.03500208412454997,-0.02822536659627428,-0.00495503117094942,-0.0010365647924804877,-0.04675349289223352,-0.007545972301822634,0.0649128964638237,0.02083932317834636,-0.043976166860734245,0.005693436628832149
